id,text,listPrice
RE_007277,"LAST HOME IN THE COMMUNITY! Welcome to the ''Dorothy'' floorplan, the largest in the community. The first level of this new two-story home features an open floorplan that seamlessly combines a stylish kitchen, a formal dining room, and Great Room. Upstairs, discover four spacious bedrooms, including the owner's ensuite nestled into a private corner at the back of the home, complete with a walk-in closet and bathroom. The Kitchen presents quartz countertops and sleek shaker-style cabinets. Enjoy the beauty of a xeriscape front yard with drip irrigation system included. Home also includes Central Air, Refrigerator, Washer & Dryer and Blinds. Renderings and sample photos are artist conceptions only. Photos are of similar or model home - features & finishes may vary. Taxes not yet assessed. Estimated completion date: March 2026. Homesite #2. *Below-market rate incentives available when financing with preferred lender.*",424900.0
RE_009795,"Tucked away on a quiet cul-de-sac, this well-maintained two-story home offers 4 bedrooms and 1.5 baths with a comfortable, functional layout. Highlights include hardwood floors on the main level, new carpet, abundant natural light, and a cozy wood-burning stove. Enjoy a large fenced backyard with a spacious deck, plus an attached 2-car garage and established landscaping.",390000.0
RE_001951,"OPEN SATURDAY and SUNDAY 1-4 Welcome to Currin Creek Heights. Estacada's newest and most private setting in the N.E. corner of Estacada. Here you will find peace and quiet, and large lot sizes. Many lots have territorial views and RV Parking. No HOA in this neighborhood which increases your buying power. NO UPGRADES NEEDED, EXCELLENCE IS BUILT IN. We encourage you to look at other builders homes so you'll appreciate our plans, pricing and quality. Photo's 3 and 4 are actual photo's as of 3/6/2026. Standard upgrades in this home include 8' doors, full wood wrapped windows, Tile walk in shower in Primary Suite. As you enter the vaulted Great Room relax by the Stone incased fireplace with an open design which includes Laminate Flooring in the kitchen, Dining area. and attached Den. The kitchen includes abundant cabinet space, Free Standing Island, SS appliances, Full Tile Backsplash, and Pantry. Primary bedroom on the main level with full suite. Bathroom includes tile floors, double sinks, walk in closet and walk in tile shower. View the fenced and landscaped back yard from the oversized covered patio. Estimated completion in April 2026. We have many other plans and lots available. Many with RV Parking. Some photos are the same Cascadia plan on a different lot. Beautiful Sunsets Too!",599960.0
RE_002020,"Sophisticated Living in a Premier EnclaveDiscover the perfect blend of luxury and freedom in this meticulously maintained residence, situated in a highly sought-after neighborhood with no CC&R restrictions. Surrounded by multi-million dollar estates and quality-built homes, this property offers a rare level of privacy and space. Residents enjoy access to private walking paths that wind from Madrona to Deep Park, all while being minutes away from the vibrant shopping, dining, and amenities of Murray Hill and the natural beauty of Cooper Mountain Nature Park.Architectural GrandeurUpon crossing the threshold, you are met with an impressive entrance that must be experienced to be truly appreciated. The grand formal living area is defined by breathtaking 16-foot floor-to-ceiling windows, framing views of the lush landscape and flooding the home with natural light. This sophisticated space features a cozy fireplace and transitions seamlessly into an elegant formal dining room-complete with a built-in bar-making it an ideal setting for high-end entertaining.Gourmet Kitchen & Outdoor RetreatThe heart of the home is designed for both daily life and hosting. The large gourmet kitchen features a wrap-around bar and opens directly into a spacious family room anchored by a gas fireplace. From here, retreat to the sunroom or step out onto the 600-square-foot deck. This expansive outdoor living area overlooks a beautifully manicured and private backyard, offering a serene escape for summer gatherings.The Ultimate Collector's GarageA true standout feature of this property is the 900-square-foot oversized garage. Designed with the automotive enthusiast or craftsman in mind, it boasts:18-foot ceilings providing incredible vertical space.A 200-square-foot loft above the first bay, perfect for a workshop or storage.Custom-built dimensions ideal for classic car parking, hobbyist projects, or a professional-grade shop.",980000.0
RE_016522,"Step into this beautifully updated single-level home, perfectly blending comfort and modern style. With a two-car attached garage and inviting front deck, it offers excellent curb appeal from the moment you arrive. Inside, you'll find new flooring, fresh interior paint, a new HVAC and stylishly renovated bathrooms and kitchen. The updated kitchen features stainless steel appliances, a spacious island, and ample cabinet storage-a dream for any home chef. The large separate dining room provides the perfect space for entertaining, while the bright living room boasts a slider leading to the backyard. Out back, enjoy a covered deck, mature fruit trees, and a fully fenced yard for privacy and outdoor enjoyment. This home offers three bedrooms, including a primary suite with its own en suite bathroom. A full hallway bathroom serves the additional bedrooms. Located in a desirable Milwaukee neighborhood, this move-in-ready gem offers both style and functionality-perfect for modern living.",544000.0
RE_009263,"This well-designed two-story home offers an open and inviting main-level layout, where the kitchen, dining nook, and Great Room seamlessly connect-ideal for everyday living and easy entertaining. Step outside to the patio for year-round indoor-outdoor enjoyment.Upstairs, three versatile secondary bedrooms provide flexible space for residents, guests, or a home office to suit your needs. The private owner's suite is thoughtfully positioned down the hall and features a spacious walk-in closet and an en-suite bathroom for added comfort.Located in the desirable Smith Creek Community in Woodburn, this master-planned neighborhood is nestled between Portland and Salem and offers an array of amenities, including an onsite dog park and a fully equipped playground perfect for making lasting memories. Conveniently located close to local amenities, shopping, and schools, this home combines comfort, community, and convenience in one fantastic location.",425000.0
RE_014266,"Tucked away on a quiet cul-de-sac in Eagle Crest's sought-after 55+ community, The Falls, this beautifully updated single-level home offers privacy, luxury, and the Central Oregon lifestyle. Set on a .23-acre lot backing to common space, enjoy peaceful high desert views and rare seclusion. Inside, soaring ceilings and a cozy fireplace create a light-filled living space. The fully remodeled kitchen features high end cabinets, Quartz counters, high-end stainless appliances, large island, and breakfast nook. The home also offers a separate dining room, den/office, and a spacious primary suite with soaking tub and walk-in shower. Recent upgrades include a new roof, new carpet, fresh interior and exterior paint, and meticulous maintenance throughout. The east-facing backyard is perfect for morning coffee and shaded summer afternoons. Residents enjoy a private clubhouse plus access to Eagle Crest's three recreation centers, indoor and outdoor pools, tennis and pickleball courts, and trails.",925000.0
RE_006747,"This 4-bedroom, 3-bath vintage high ranch offers space, charm, and an unbeatable setting. Situated on a prime corner property, the home features a 2-car attached garage and a versatile layout ideal for todays lifestyle. Generously sized bedrooms, multiple living areas, and abundant natural light highlight the homes timeless character. Well-maintained with endless potential to personalize, this property combines classic appeal with everyday functionality. All of this is set in a phenomenal location, close to shopping, dining, schools, and transportationmaking it a rare opportunity not to be missed.",1598000.0
RE_011998,"Beautiful new construction townhome in North Portland offering spacious design and thoughtful upgrades. Unlike many new builds, this home features generous living spaces with a large island kitchen and open living room perfect for everyday living and entertaining. Each bedroom functions as its own primary suite with private bathrooms, plus an additional half bath on the main level-ideal for guests or shared living situations.Stylish interior finishes include wainscoting accents, wood stair treads, and stainless steel appliances. Built with energy efficiency in mind, the home is EPS certified and features mini-split heating and cooling, blown-in insulation, whole home ventilation, and an energy-efficient electric water heater. Pre-wired for solar for future sustainability.Enjoy outdoor living with a covered patio and a private yard. These homes are true townhomes-not condos-so you own your lot with no HOA fees. Conveniently located near St. Johns amenities, parks, shopping and transit. Price range based on buyer qualifying through the SDC Waiver Program. Annual income for up to family of 4 must be less than $124,100. Additional incentive for preferred lender.",387400.0
RE_003249,"This 4-bedroom, 2-bath home offers 1,792 sq ft of comfortable living space on a generous 1.22-acre lot. The spacious family room features a cozy pellet stove - perfect for gathering year-round. Recent updates include a new roof, new septic tank and drain field, new propane furnace, and updated electrical, providing peace of mind for years to come. The heavy lifting has already been done. Bring your vision and create your own coastal retreat.",546000.0
RE_000649,"THE ONE YOU HAVE BEEN WAITING FOR, PRICED TO SELL! THIS GORGEOUS OVERSIZED CENTER HALL COLONIAL IN PRIVATE COMMUNITY WITH 2 CAR GARAGE, PAVERS IN DRIVEWAY & FRONT WALKWAY LEADING UP TO THIS DOUBLE DOOR ENTRY WELCOMING YOU INTO THIS FIRST FLOOR FEATURING SEPARATE FORMAL LIVING ROOM WITH OAK FLOORS, RECESSED LIGHTING, CROWN MOLDINGS. SEPARATE FORMAL DINING ROOM WITH OAK FLOORING, CROWN MOLDINGS. LARGE OPEN & BRIGHT EAT IN KITCHEN WITH GRANITE COUNTER-TOPS, STAINLESS STEEL APPLIANCES, WALL OVEN, DESK AREA, SEPARATE LARGE DINETTE AREA WITH UPGRADED SLIDERS TO THIS TREMENDOUS WELL DONE YARD. LARGE COZY FAMILY ROOM WITH BEAUTIFUL WOOD FLOORING, ALL BRICK FIREPLACE, RECESSED LIGHTING, CROWN MOLDINGS & CHAIR RAIL. EXTRA ROOM OFF OF FAMILY ROOM GREAT FOR OFFICE / 5TH BEDROOM WITH OAK FLOORS, RECESSED LIGHTING, CROWN MOLDING. POWER ROOM, LAUNDRY ROOM WITH DOOR TO YARD, 2 CAR GARAGE. FOYER WILL TAKE YOU UP TO 2ND FLOOR WIDE HALLWAY LEADING TO MASTER BEDROOM SUITE WITH LARGE PRIVATE BATH WITH MARBLE, FREE STANDING TUB, LARGE SEPARATE SHOWER, DOUBLE VANITY WITH MAKE UP AREA, WALK IN CLOSET. LARGE SECOND BEDROOM, LARGE THIRD BEDROOM, LARGE FORTH BEDROOM (OAK FLOORS UNDER CARPET ON SECOND FLOOR), FULL BATH. LARGE FULL FINISHED BASEMENT, LOTS OF ROOM, TONS OF STORAGE, 3/4 BATH. TREMENDOUS BEAUTIFULLY DONE YARD WITH BRAND NEW (2025) HEATED SALT WATER POOL, PAVERS, OUTDOOR KITCHEN/BBQ AREA, TONS OF SPACE FOR ENTERTAINING. 2 ZONE HEAT & AIR, HOT WATER HEATER, A/C CONDENSERS & BATHROOMS DONE IN 2022, WASHER 1 YR OLD. CLOSE TO SCHOOLS, STORES, TRANSPORTATION.",1600000.0
RE_006629,"This move-in-ready gem combines modern upgrades with effortless comfort. The interior features three spacious bedrooms, 2.5 baths with new toilets, and a kitchen outfitted with updated stainless steel appliances. Relax by the gas fireplace in the cozy living room or head outside to the fully fenced backyard and patio, perfect for entertaining.The heavy lifting is already done with significant upgrades:2023: New HVAC, AC, and exterior siding.2023: New roof.2019: New water heater and irrigation system",429900.0
RE_008041,"Great Area!!! This Home was built in 1915 is characterized by its steeply pitched roof, decorative gables, and often asymmetrical facade. The house also features distinctive oval windows, and a front porch.4 bedroom, 2 bath Home is waiting for the perfect family. Situated in a quiet residential area. A must see. Peek a boo view of the bay from the top floor. Close to the beautiful Oregon coast for your beach walking, sand-duning, Fishing, and hiking experiences. Motivated seller",350000.0
RE_007028,"Welcome home to this charming West Salem gem! This well-maintained 2-story home features 3 bdrm, 2.5 ba, and an open-concept main living area. The kitchen shines with granite countertops, tile backsplash, and generous cabinet space. A flex/bonus room offers options for a home office or possible 4th bdrm. Enjoy central A/C, fresh landscaping, and a low-maintenance yard. Located close to parks, shopping, and commuter routes. Move-in ready and waiting for its next owner!",399000.0
RE_013297,"Step into luxury with this beautifully remodeled home, featuring high-end finishes throughout designed for modern living. NEW in 2025/2026: Roof, Furnace, AC, some vinyl windows, French doors, interior doors, Interior/Exterior Paint, Sewer, Backyard landscaping, flooring, Trim, Lighting and so much more. In addition... All new kitchen with new cabinets, quartz countertops, custom Marble backsplash, cabinet hardware, sink and faucet. All 3 bathrooms complete with new cabinetry, tile, backsplashes, mirrors, toilets, shelving, lighting and more. Every turn is an amazing surprise. Plush carpet flooring in all 4 bedrooms. Everywhere else has high quality hybrid flooring with a 20MIL wear layered and waterproof feature. Enjoy the spacious, open floor plan that creates a bright and airy atmosphere. This home combines comfort, style, and peace of mind with all the major updates already done. Whether you're hosting friends or enjoying a quiet night in, this home checks all the boxes. Just a few blocks from Somerset West Swim Center/Tennis courts/ playground park + local shopping and transit. Schedule your private tour today and make this dream home yours! Seller is a licensed Realtor in the state of Oregon.",645000.0
RE_006022,"Beautiful 1 level home TO BE BUILT w/accepted offer by Comfort Homes LLC #152024. Stunning home, tastefully decorated, well thought out finishes inside and out. Wonderful single level plan, comfort and style awaits in the light and bright vaulted great room, lovely floor, custom built in cabinets w/cozy gas FP & formal dining area. Custom kitchen w/gorgeous cabinets, beautiful quartz countertops and large island w/eat bar. Room to build shop/ADU on this 5 ac lot! LB has ownership interest. Conveniently located to all your needs!",1145000.0
RE_004321,"Prestigious Sage Hill Residence in North Colonie Schools. Welcome to this beautiful 4+bedroom, 3 full bath home with a dedicated first-floor office, located in one of Menands' most sought-after neighborhoods. Offering a perfect blend of style, comfort, and efficiency, this property features numerous high-end updates, including a newer 30-year arc. roof (2021), a H.E Lennox furnace & A/C (2018), and a Navien tankless Nat gas water heater (2017). Entertain with ease on the expansive 40' x 18' stamped concrete patio, or relax in the inviting 12' x 16' three-season sunroom overlooking the landscaped yard with an in-ground sprinkler system. The full basement is insulated and electrically prepped-ready to be finished for additional living space. Wolferts Roost Country Club located 3 mins. away!",599900.0
RE_003440,"Beautifully renovated ranch home set on just over 3/4 of an acre. This property has been updated from top to bottom, featuring a brand-new roof, one new furnace, new septic system, completely renovated kitchen and bathrooms, along with fresh paint and new flooring throughout, just to name of few. Truly move-in ready, this home is perfect for first-time buyers or anyone looking for worry-free living. The spacious living areas offer a cozy wood-burning fireplace and a sliding door that leads to a new deck-ideal for relaxing or entertaining. The open kitchen and dining area also provide direct access to the deck, creating a seamless indoor-outdoor flow. All this is situated on a rare 300-foot-deep lot. Schedule your showing today and don't miss this fantastic opportunity to own a beautifully updated home.",309900.0
RE_000476,"Charming North Hill Home in a Prime Pendleton Location. Located on the lower North Hill of Pendleton, this well-maintained stucco home offers an unbeatable lifestyle with easy walking distance to the Pendleton Round-Up, River Walkway, and Main Street. Offering approximately 2,354 sq ft +/- on two levels, this 3-bedroom, 1-bath home combines character, durability, and several updates.Inside, you'll find new LVP flooring, a new gas water heater, and a functional layout with flexibility. The basement includes a bonus room ideal for a home office, or hobby space. A metal roof adds long-term durability, while the detached garage is perfect for storage, a workshop, or protecting a classic car.Out back, enjoy a private, fully fenced yard with underground sprinklers (UGS)-perfect for relaxing, gardening, or entertaining. This home is in excellent condition, a rare find in this sought-after area.Homes like this don't come available all that often. Schedule your showing today!",319000.0
RE_014336,"Spacious and beautiful flat acreage ideal for off-grid camping, horse back riding (so many trails!), and great weekend getaways that are not too far from the city. Take in the panoramic views of the high desert landscape, peaceful seclusion from life's worries, and endless outdoor recreational opportunities! This property corners to over 84, 000 acres of BLM land, setting you up for the most ideal area to have fun at!",23000.0
RE_005212,"Discover effortless luxury in this beautifully updated South Salem condominium-a perfect fusion of modern convenience and residential warmth. Step into the welcoming living room where a charming fireplace sets the stage for intimate evenings or gracious entertaining. The thoughtfully designed layout features a generously proportioned bedroom and a versatile loft space that adapts to your lifestyle needs. The heart of the home showcases an updated kitchen with premium appliances, flowing seamlessly into a spacious dining area. Large windows frame serene backyard views, while sliding doors open to your private deck-an ideal extension for outdoor dining and relaxation. Exceptional Features: Family room with cozy fireplace for year-round comfort Formal dining room perfect for special occasions A striking spiral staircase leads to the upper-level bonus space ideal as an office, den, or guest room Hardwood floors and soaring ceilings throughout Abundant natural light creates an airy, open atmosphere Modern Updates: Central air conditioning, updated bathroom fixtures, and new washer and dryer ensure move-in readiness. Resort-Style Amenities: The community offers dual swimming pools, tennis and basketball courts, tranquil pond views, and a children's play area. Prime Location: Minutes from the train station with convenient access to shopping, dining, and acclaimed schools. This exceptional residence represents the perfect balance of tranquil privacy and connected convenience. Schedule your private showing today.",425000.0
RE_012931,"Great investment opportunity!!!!! Two family home in a very desirable area featuring two bedrooms one bathroom units. Full finished basement, detached two car garage. Both units are occupied by long time tenants.",1425000.0
RE_014945,"Welcome to this well-maintained 1-bedroom 1-bathroom unit located on Columbus Avenue in the heart of Spring Valley. Near Memorial Park, this affordable unit offers convenience and comfort for commuters and those alike. This one-bedroom, one-bathroom gem is within proximity to shops, transit, and dining. Featuring on-site laundry, assigned parking, and on-site maintenance.",75000.0
RE_005654,"Discover the perfect blend of convenience with this new construction Barndominium. Situated on 2.51 acres just outside of town, yet close enough for all your needs, this one-story property offers the ideal balance of space and accessibility. Featuring 4 bedrooms and 2 bathrooms, an expansive 4+ car garage, and a charming 4 seasons room, every detail of this home is designed for comfort and style. The open kitchen and living room floor plan invites gatherings and fosters a seamless flow throughout.",850000.0
RE_006805,"Discover this exceptional two-story residence, perfectly positioned on a quiet cul-de-sac. Designed for both elegance and comfort, the expansive open floor plan is enhanced by rich hardwood floors and a chef's kitchen featuring quartz countertops, pantry, cook island, breakfast bar, and a generous dining nook. The formal dining room offers a refined setting for entertaining, while the great room-anchored by a fireplace-flows effortlessly from the kitchen. The luxurious primary suite is a private retreat with its own fireplace and a spa-inspired bath with tiled finishes and double vanities. A versatile fifth bedroom currently serves as a media/bonus room. Outdoor living is elevated with an upper-level deck, lower covered patio, and a fully landscaped, fenced backyard featuring low-maintenance turf and a custom putting green.",675000.0
RE_002674,"This is a classic Portland home in close-in SW Portland with energy-efficient upgrades that resulted in a Home Energy Score of a 9 (10 is the best). This home is just a few minutes' drive away from two major grocery stores, Tryon Creek State Park, restaurants, and Lewis & Clark College. Capitol Hill Elementary School is just a couple of blocks away The house has great access to Barbur Boulevard and the I-5 without the noise, and the shops and restaurants of Multnomah Village. The south end of downtown via Barbur Blvd is just an 8-minute drive away. There are a fully-permitted third bedroom, a second bathroom, and family room in the basement. This charming bungalow is the only one like it you will see near or under $600,000 this year in this area. Don't miss it! The attached garage, which has a new roof, and the large garden are big positives. The long list of updates done to the home include: entire living space is insulated and sealed to current standards, insulation added in the walls and ceilings, double-glazed windows throughout the home including the picture windows, updated electrical system including the removal of all knob and tube wiring, a new heat pump for heating and AC, newly painted inside and out, garage improved with an electric car charger, drywalled ceiling and walls, and a new garage door with smart opener. The basement is very clean including the laundry room that offers easy access to the relatively new hot water heater, new HVAC system, and plenty of storage space. In addition to that long list, the stainless steel appliances in the kitchen have all been replaced in the past 3 1/2 years, and there are new ceiling fans and lighting in many rooms. There also is a ton of storage space in the partially finished attic. The yard is a gardener's delight, fully landscaped with mature cherry and apple trees, an inviting arbor shaded in vigorous concord grape vines, a soothing, plant-fringed pond, and has automated soaker hose irrigation throughout.",587000.0
RE_005298,"Opportunity knocks with this detached 3-bedroom, 1-bath Colonial perfectly located near the subway, buses, and shopping. This home needs updating and is ideal for investors, contractors, or buyers looking to customize their next project. With great bones, a convenient location, and strong upside potential, this property is priced to sell and won't last.",575000.0
RE_006560,"Escape to your own private lakefront retreat on 20 acres in High Country Ranch near Bly. This charming custom-built 2-bedroom, 1-bath cabin offers the perfect blend of comfort, seclusion, and outdoor adventure. Inside, you'll find a warm, open-concept living space filled with natural light, plus a versatile bonus attic room--ideal for guests, a home office, or additional storage. Whether you're seeking a peaceful full-time residence or a weekend getaway, this property delivers. A detached garage provides ample room for vehicles and recreational gear, while existing RV hookups and a hot tub-ready connection add convenience and future potential. Enjoy direct access to O'Connor Puddle Reservoir where you can fish, boat, or kayak just moments from your door. The surrounding area also offers excellent hunting opportunities and abundant wildlife--relax on the front porch and watch deer, antelope, geese, and even eagles pass through your own backyard.",289000.0
RE_012736,"Don't Wait Because This Two Bedroom & Two Full Bathroom Condo Apartment Is One Of The Largest Units Offered In This Complex. It Features Sunny Open Concept Living & Dining Space As Well As A Comfortable & Functional Kitchen Equipped With A Dishwasher. Moreover, There Is A Washer & A Dryer And Even Your Own Private Balcony! The Elevator Building Also Offers Various Amenities From Deeded Assigned Garage Parking Space To Supplemental Private Storage. And If Manhattan Views From One Of The Bedrooms Are Not Going To Cut It Keep In Mind That You Are Approximately 30min Away From The City. Frankly, Getting Around Has Never Been Easier Because You Are Near Buses & L Train (It Really Runs Every 6 Minutes During Rush Hour!)",689000.0
RE_008314,"This opportunity doesn't come often!!! 3 spacious bedrooms with 2 en-suite bathrooms condo located in The Courtyards in desirable Bethany. This bright and airy unit has been updated with LVP floors, remodeled kithchen and bathrooms with walk in showers and a new hot water heater.Ready to move in!! Enjoy the amenities which includes access to a pool, spa and community areas. The affordable HOA's also include water, sewer, garbage, exterior maitanance,and landscaping. Ideally situated across from the PCC Rock Creek, trails, shopping, nearby recreation and dog parks - perfect for the active life style. Don't miss out, this one won't last!!",335000.0
RE_002600,"This spacious 5 bedroom, 2 full bath home is located on a corner lot in the heart of Hornell and it's packed with valuable updates! On the main floor, you'll find a bright living room with new flooring & a cozy woodstove, a comfortable family room, a formal dining room, full bathroom with laundry & a large eat-in kitchen with appliances included. The upstairs features 5 nice size bedrooms & the second full bathroom. On the third floor, you'll find an additional room & lots of storage space. You'll love the beautiful natural woodwork throughout the home! Recent updates include vinyl replacement windows, new roof in 2020, new furnace & hot water tank (September 2025) & a brand new 200-amp electric panel. If you're looking for a spacious, move-in ready home with major updates already completed, this is the home for you!",159900.0
RE_010331,"Alley Pond co-op - upper corner unit with lots of sunlight, located perfectly overlooking a serene and quiet courtyard. The updated kitchen has lots of counter space, and is equipped with a dishwasher and a private washer/dryer unit, as well as a new fridge and gas oven. Both bedrooms offer a generous layout and large closets. Alley Pond is a pet friendly cooperative situated on 35 acres across from a Nature Preserve, with community paths that allow for leisurely walks or relaxing bike rides. Easy access to the LIE and Grand Central Parkway as well as the QM6 express bus to the city make commuting easy. The manicured grounds also offer a dog run, play ground, laundry facilities and close proximity to excellent restaurants and shopping. Pets allowed, no flip tax, no sublets. School district 26.",379000.0
RE_003916,"Welcome to your coastal escape in the charming Bella Beach community on the Oregon Coast. Perfectly positioned overlooking the neighborhood's picturesque Central Park, this inviting home offers the ideal blend of comfort, charm, and seaside living. Inside, the home features two spacious bedrooms, each with its own private ensuite bathroom plus an additional half bathroom on the main level for guests. The thoughtful layout creates both comfort and privacy, making it ideal for full-time living, a vacation retreat, or an investment opportunity. The living area is warm and welcoming with a cozy gas fireplace, perfect for relaxing after a day exploring the coast. Step outside to enjoy the covered front porch with park views or unwind in the fenced backyard featuring a deck that's great for entertaining, morning coffee, or evening coastal air. Bella Beach is known for its charming coastal architecture, beautifully maintained grounds, and unique community features including private beach access and a beloved local coffee shop just seconds away. Located just minutes from Depoe Bay's famous harbor, whale watching, restaurants, and shops, and a short trip to Salishan, Lincoln City, and Newport, this home places you in the heart of some of the Oregon Coast's most scenic destinations. Whether you're searching for a peaceful primary residence, a vacation home, or a coastal getaway, this Bella Beach property offers a rare opportunity to enjoy the best of Oregon Coast living.",549900.0
RE_007739,"Welcome to This Completely Updated Move-In Condition Ranch Style Home in Medford with Close Proximity to the LI Expressway Proving to be a Commuters Dream Location. This home was completely renovated in 2018 and has an Open Concept Floorplan that Everyone desires for Entertaining. The Living Room, Dining Room, and Kitchen are completely open to each other with Very Attractive Hardwood Floors. There is an additional bonus room that can be the 4th Bedroom or Home Office that is very desirable in today's work climate. There is plenty of storage in the large attic with pulldown steps, the large full unfinished basement, as well as the half garage. All of this while you enjoy low taxes in an affordable price range. Patchogue-Medford School District GO RAIDERS!",499000.0
RE_014067,"No detail has been overlooked in the creation of this massive one bedroom, two bathroom home at the Abbey in historic Gramercy Park. Built in [Redacted Entity]. George Church, The Abbey has earned a place in history as a New York City Landmark. Just outside your door, you'll find peaceful and quiet East 16th Street and Stuyvesant Square Park, and plenty of intriguing architecture. Back inside, a masterful renovation with clean lines and modern conveniences, such as central air conditioning and in-unit washer dryer, enjoys a playful juxtaposition with original stained-glass windows and The Abbey's history. The expansive chef's kitchen features top of the line Miele appliances, custom cabinetry, and under counter washer/dryer and quartz countertops. The central island is perfect for entertaining with an induction cooktop, downdraft vent, and seating for four. A dining area for eight is opposite for those more intimate or formal occasions. Incredible natural light wraps around the gracious living room with spectacular original stained-glass windows offering views of St. George Church and Stuyvesant Square Park to the East and plenty of sun throughout the day from the South. The primary suite, large enough to be split into two bedrooms, is tucked away on the opposite side of the home for maximum privacy. The suite boasts multiple closets and an ensuite bathroom outfitted with radiant floor heating, Bella Carrara marble floors and a custom vanity with inset lighting and hidden Bluetooth speakers. This boutique, prewar, full-service condominium consists of only 31 residences. The 1888 Romanesque Revival-style building was constructed by esteemed architect Leopold Eidlitz and while the historical character and integrity of the building has been maintained throughout the years, residents enjoy modern conveniences and services thanks to The Abbey's 24/7 attended lobby, porter and live-in super. The Abbey is situated on a quiet, tree-lined block with no through traffic in the charming Stuyvesant Square Historic District across the street from the notable Friends Seminary and Meeting House and is near both Gramercy Park and Union Square, providing access to top-rated dining, shopping, and entertainment options, not to mention Stuyvesant Square Park. In 1836, Peter Gerard Stuyvesant and his wife Helen Rutherfurd reserved four acres of the family farm and sold it for five dollars to the City of New York to create the park we know today. Stuyvesant Square Park is a historic urban greenspace featuring mature trees, flowing plants, walking paths, statues, a central fountain, and a cast iron fence dating back to 1847. This is truly a one-of-a-kind home in one of New York's most historic buildings and neighborhoods.",1875000.0
RE_013980,"Enjoy the Cascade Mountain, Smith Rock views in your own quiet setting. 74 ac with beautiful home & 54.17 ac irrigation provide a great country lifestyle. Complete with shop/barn, hay shed and corrals, this is a great opportunity for a family to have livestock & 4-H projects. The property is set up for livestock & horses including a shop/barn with horse stalls with doors for future turnouts if desired. It is nicely sloped for flood irrigation with water provided by a district & there is also tail water from upstream irrigation. 3,348 square foot home with wrap around porch, 4B/3.5B with nicely appointed kitchen. There's a Laundry/Mud room with bath, Office space, Study or Media room. A great place for a peaceful country lifestyle.",1650000.0
RE_004462,"Park Avenue Grandeur with Exceptional Scale and Open Views This sprawling prewar residence offers nearly 3000 square feet of elegant living space, spanning two corners with three open exposures-East over Park Avenue, South across 63rd Street, and West over townhouse gardens. Originally nine rooms, this impressive home is now configured as four bedrooms and three bathrooms in one of Park Avenue's most distinguished pre-war cooperatives. A semi-private elevator landing opens to a grand gallery that anchors the home. From there, the magnificent 25-foot living room with wood-burning fireplace commands open views of Park Avenue through oversized windows. Opposite, the grand formal dining room, nearly square in proportion, faces West with open townhouse vistas-an ideal setting for entertaining. The oversized, windowed chef's kitchen provides abundant space for both cooking and informal dining, complete with stainless steel appliances, expansive counters, a large butler's pantry, and a separate dry goods pantry. The bedroom wing is equally generous. The double-sized primary suite is bathed in Southern light and includes four large closets and a windowed en-suite bath. The corner second bedroom enjoys South and West exposures with a walk-in closet and an en-suite windowed bath. The third bedroom is off of the living room with views over Park Avenue and is perfectly suited either as a library or guest suite. The fourth bedroom, currently configured as a home gym, has West and North exposures, its own full bathroom, and a washer/dryer. Additional features of this lovely home include soaring ceilings, classic moldings, herringbone oak floors, and remarkable closet space throughout. Built in 1923 by the esteemed J.E.R Carpenter in the Italian Renaissance style, [Redacted Entity] is a full service, white-glove co-op. The building features a full time resident manager, gorgeous marble lobby with full time doormen, and elevator attendants. $1m financing maximum allowed. 3% flip tax paid by purchaser.",5000000.0
RE_008760,"Build your custom home above the fog line in the beautiful Elk Meadows subdivision near the Circle Bar Golf Club in Oakridge, OR. Take advantage of the gentle slope on this lot to maximize your view of the surrounding mountains and sky and the occasional elk herd. Upscale neighborhood with no HOA. All utility stubs at the curb (NE corner of the lot). Truly an amazing location! Easy access to myriad recreational opportunities: hiking, mountain biking, fishing, hunting, skiing, paddling, swimming, disc golf, ATVing, berry picking, mushroom foraging, dreaming! Discover the wealth of beauty and serenity offered in this area.",26500.0
RE_012563,"Great opportunity!!!!!!, Dont miss out on this amazing chance, conveniently located near supermarkets, with easy transportation and move-in ready in excellent condition. Dont let it slip away!!!. To schedule a viewing, please call me",1250000.0
RE_013036,"*All offers due by 6 pm, 3/1*OPEN HOUSE on Sunday, 3/1 from 12-2PM! Welcome to [Redacted Entity], a thoughtfully well-maintained home with character, ideally located in upper Albany. Set on a rare oversized lot, this property offers a fully fenced backyard, refreshed landscaping, and plenty of outdoor space - perfect for entertaining, gardening, and expanding your outdoor living. Inside, you'll find a beautiful blend of charm and functionality, with freshly painted interiors, some original architectural details, hardwood floors throughout the first floor, and beautifully preserved built-ins that add both character and practical storage. The main level offers a natural flow for everyday living and entertaining, including a comfortable living area, formal dining room, a convenient first-floor den/office, bedroom, full bath and a well-appointed eat-in kitchen with stainless steel appliances. A versatile 3-season room provides even more flexible space--perfect for relaxing, entertaining, or creating a cozy retreat. Upstairs, you'll find two bedrooms, including a large primary suite with walk-in closet and custom built-in dresser. The additional second-floor bedroom also features a walk-in closet. A full bath, and abundant closet space round out the second floor. Additional highlights include a slate roof, along with a recently added fenced yard, and pride of ownership evident throughout. This home has been carefully maintained and refreshed, offering buyers the opportunity to move right in and enjoy comfort, space, and classic Albany charm - inside and out. *Assumable mortgage may be available to qualified buyers, subject to lender approval and terms.*",267000.0
